property_id,location,rent (€),rent_frequency,monthly_rent (€),number_of_bedrooms,number_of_bathrooms,property_type,county,Density per sq km,Average Income (€),monthly_rent_scaled,bedrooms_scaled,bathrooms_scaled,density_scaled,income_scaled
438a5a59-6045-4e67-8f8a-2615fbaaefe1,"Harristown, Dunmore East, Woodstown, Co. Waterford",2300.0,month,2300.0,4.0,2.0,House,Waterford,68.6,46308.0,0.22433938049692081,1.3116339470361023,0.2769643587476342,-0.9630125326659432,-1.1443061687760154
103a8102-73fb-488c-8625-eb2499fd20d7,"Apartment 9, Tara View, Dublin 4",2300.0,month,2300.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,0.22433938049692081,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
329b093f-9083-44a4-8ba9-6c5e8b4285d4,"Gate Lodge, Walshestown, Newbridge, Co. Kildare",2300.0,month,2300.0,3.0,1.0,House,Kildare,146.2,55861.0,0.22433938049692081,0.485161241437069,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
212aa915-aa2f-45f9-bfbb-b93407e891e6,"Saint Patrick's Park, Dunboyne, Co. Meath",2300.0,month,2300.0,3.0,1.0,House,Meath,94.3,53018.0,0.22433938049692081,0.485161241437069,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
144d2554-3218-4437-adb2-eb13a78cdac5,"The Penthouse, The Falcon, The Sanctuary, Jacob's Island, Mahon, Co. Cork",2300.0,month,2300.0,2.0,2.0,Apartment,Cork,77.5,52284.0,0.22433938049692081,-0.3413114641619641,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
5697132f-6076-4979-aa8d-f15cb0c09cb8,"Mountjoy Square South, Dublin 1",2300.0,month,2300.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.22433938049692081,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
8237c922-73af-4754-8929-09a4043a1a5d,"28 Clonmore, Kilteragh, Dooradoyle, Co. Limerick",2300.0,month,2300.0,3.0,3.0,House,Limerick,76.0,49272.0,0.22433938049692081,0.485161241437069,1.3604656315367458,-0.9531991809963583,-0.724425234920349
8a20b94e-f7f2-4183-982e-4ea3f4112fa5,"Wolfe Tone Street, Limerick, Limerick City Centre",2300.0,month,2300.0,3.0,1.0,Apartment,Limerick,76.0,49272.0,0.22433938049692081,0.485161241437069,-0.8065369140414774,-0.9531991809963583,-0.724425234920349
de6a2cea-2cc2-40ca-b081-a4ef0251923f,"Roughgrove, Bandon, Newcestown, Co. Cork",2300.0,month,2300.0,4.0,3.0,House,Cork,77.5,52284.0,0.22433938049692081,1.3116339470361023,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
86046fbe-3743-425b-84f4-78ec91e27222,"Apartment 7, The Botanic, Prospect Hill, Finglas, Dublin 11",2300.0,month,2300.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.22433938049692081,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
380364d5-98d3-41cc-a14c-b631a79bc31a,"87 Lismore Road, Dublin 12, Kimmage, Dublin 12",2300.0,month,2300.0,2.0,2.0,House,Dublin,1581.5,60804.0,0.22433938049692081,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
69d560cc-eb52-48c3-aba3-63f4dd02ccfe,"Apartment 24 , Goldsmith Hall, Collegewood, Castleknock, Dublin 15",2300.0,month,2300.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.22433938049692081,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
a8dad55e-a9a1-4d85-a8a2-1a44a242682d,"56 Springmount, Kinsale, Co. Cork",2300.0,month,2300.0,4.0,3.0,House,Cork,77.5,52284.0,0.22433938049692081,1.3116339470361023,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
c0a52696-b65d-4a89-97be-6e3ea44e21a1,"Apartment 11 , Oak, Grattan Wood, Clongriffin, Dublin 13",2300.0,month,2300.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.22433938049692081,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
6661f89a-473f-453e-9c58-207ed6135085,"Lucan Road, Chapelizod, Dublin 8",2300.0,month,2300.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.22433938049692081,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
6a08f445-72aa-4fbe-947c-8dacab49c9b6,"Edenmore Crescent, Raheny, Dublin 5",2300.0,month,2300.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.22433938049692081,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
fdd47106-2c94-4cd5-9234-e163dd5daf99,"Lucan Road, Chapelizod, Dublin 8",2300.0,month,2300.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.22433938049692081,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
b5272350-c1f3-4ed4-a39c-5935a0df8173,"Edenmore Crescent, Raheny, Dublin 5",2300.0,month,2300.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.22433938049692081,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
c1231ceb-0763-4cc1-9430-d7fb697b0566,"Deerpark Road, Tallaght, Dublin 24",2316.0,month,2316.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.24567120388037172,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
3f73ca7f-76aa-43da-98d3-ec4d56a7911e,"Kiernan House, Harold's Cross, Dublin 6",2320.0,month,2320.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.25100415972623447,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
551d5f33-459a-4324-9210-d42644923f4e,"Apartment 119, Kiltipper Gate, Dublin 24, Kiltipper, Dublin 24",2321.0,month,2321.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,0.2523373986877001,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
4a89609e-7d68-4322-9bce-d4238d4f5afe,"Basement Flat, Gardiner Street Upper, Dublin 1",2330.0,month,2330.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.26433654934089124,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
621d836e-adea-4f8d-9bc3-195fd5867c65,"Hanover Quarter, Hanover Quay, Dublin 2",2339.0,month,2339.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,0.2763356999940824,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
14415495-2b60-4a7d-a9bc-8c148f93a17d,"20 Moylaragh Drive, Balbriggan, Co. Dublin",2345.0,month,2345.0,3.0,3.0,House,Dublin,1581.5,60804.0,0.2843351337628765,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
9407a9a9-a5bf-467d-8d5e-66af1508a94a,"Apartment 22, Lispole Court, Ashe Street, Lusk Village, Lusk, Co. Dublin",2347.0,month,2347.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.28700161168580784,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
ce990bcd-106d-41a2-ad42-0cbfe4ebdd4d,"Ballintyre Square Ballinteer, Ballinteer, Dublin 16",2350.0,month,2350.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
4002a838-479d-42d0-b810-3202a6f65791,"The Square, Skerries, Co. Dublin",2350.0,month,2350.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
7fbb44ec-de51-4ad0-9828-40c453b4c00e,"Flat 6 230 South Circular rd Dublin 8, South Circular Road, Dublin 8",2350.0,month,2350.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
8267b51a-4565-4f4b-b2d2-90a87874eee5,"Block 3, Gallery Quay, Grand Canal Dock, Dublin 2",2350.0,month,2350.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
320a5076-8bc0-4346-a971-43bc76f1cda9,"Grianan Fidh, Aiken'S Village, Sandyford, Dublin 18",2350.0,month,2350.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
b2ddabee-ec6d-4d0f-aaf7-dadea2a75e06,"Apt 59, Griffith Hall, Glandore Road, D09A9T7, Drumcondra, Dublin 3",2350.0,month,2350.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
0c0a7ca5-c4e8-45b5-8049-101291f04a87,"Apartment 5 , Summerlee, Woodside, Montenotte, Co. Cork",2350.0,month,2350.0,2.0,1.0,Apartment,Cork,77.5,52284.0,0.2910013285702049,-0.3413114641619641,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
0fc843fe-6bd4-45e8-bb59-674f39ed90df,"65 Collins Avenue, Dublin 9, Donnycarney, Dublin 9",2350.0,month,2350.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
644ac538-1d8d-487c-a88f-fbd2b5d47d8b,"Apartment 28, Pintail House, Redcourt Oaks, Seafield Road East, Clontarf, Dublin 3",2350.0,month,2350.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
c8af96df-6de3-4bf7-b651-725768cb18a9,"Apartment 16, Brabazon House 117 Cork St, Dublin 8, Dublin 8",2350.0,month,2350.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
307755ae-44be-4b3b-94a3-858771c0b408,"Ballymakenny Park, Drogheda, Co. Louth",2350.0,month,2350.0,3.0,3.0,House,Louth,169.1,45905.0,0.2910013285702049,0.485161241437069,1.3604656315367458,-0.8297366079641474,-1.2013952431160402
ca7764a4-3ad6-4039-aad0-7b8528b31657,"5 Laurel House, Carrickmines Green, Carrickmines, Dublin 18",2350.0,month,2350.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
44b6d8d3-63f8-4e0b-b3f7-ac9b594629e2,"Brighton Lodge, Brighton Road, Foxrock, Dublin 18",2350.0,month,2350.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.2910013285702049,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
db146640-b72e-444c-934a-5db3a51ef86a,"5 The Acres, Tivoli, Co. Cork",2365.0,month,2365.0,3.0,2.0,House,Cork,77.5,52284.0,0.3109999129921901,0.485161241437069,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
4a60755f-502d-4a53-a324-ff1d14424671,"Fern Cottage, Commons Lane, Navan, Co. Meath",2369.0,month,2369.0,3.0,1.0,House,Meath,94.3,53018.0,0.31633286883805284,0.485161241437069,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
6d6f4f11-8619-44d1-a891-f47b2351d011,"Belfry Square, Citywest, Co. Dublin",2375.0,month,2375.0,3.0,3.0,House,Dublin,1581.5,60804.0,0.3243323026068469,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
cd1e5119-cedf-49d1-b969-b57d74bc5fd9,"Milners Square, Shanowen Road, Whitehall, Dublin 9",2376.0,month,2376.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.3256655415683126,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
411989df-bc6e-4e00-8c9b-8a675e207e0d,"Apt 3 Brooklawn, Strandville Avenue East, Clontarf, Dublin 3",2381.0,month,2381.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.332331736375641,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
be1f79c7-77e7-4c2e-ac51-ff69a80277ab,"Cedar Square, Swords, Co. Dublin",2390.0,month,2390.0,3.0,2.0,Property,Dublin,1581.5,60804.0,0.3443308870288322,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
df47b44c-4d0f-45f6-ac0e-ff5220193e8e,"51 Dromard Road, Dublin 12, Drimnagh, Dublin 12",2393.0,month,2393.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.34833060391322923,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
9b1549fa-d13a-4385-a18b-b91e8f2cbedd,"Apartment 47, Block C, The Malthouse, Marrowbone L, Rialto, Dublin 8",2394.0,month,2394.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.3496638428746949,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
2976bd3a-4179-40a6-8b79-17d4fc6028c5,"Apt 21, 35-38 Mountjoy Square South, D01 R802, Dublin 1",2395.0,month,2395.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.3509970818361606,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
f97882f6-7798-4db2-bf3b-04da85acfd4d,"Apartment 222, The Crescent, D12 A9P3, Park West, Dublin 12",2395.0,month,2395.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.3509970818361606,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
db2c2c6b-cd01-427a-80c9-3a125183bfc7,"Burnell Court, Mayne River Street, Donaghmede, Dublin 13",2395.0,month,2395.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.3509970818361606,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
fbfc18cd-3a1b-40ae-83e2-4525786796a6,"Cornelscourt Cottages, Cornelscourt, Dublin 18",2395.0,month,2395.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.3509970818361606,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
39618dc7-c161-44d4-8ad0-196543285739,"Ryder Cup Village, The K Club, Straffan, Co. Kildare",2396.0,month,2396.0,2.0,2.0,Apartment,Kildare,146.2,55861.0,0.3523303207976263,-0.3413114641619641,0.2769643587476342,-0.8601049529957009,0.20897404752735166
5b3248f8-0dc8-4305-88f6-7cafdfce5cf9,"57 Stoneyhurst, Dooradoyle, Dooradoyle, Co. Limerick",2400.0,month,2400.0,4.0,2.0,House,Limerick,76.0,49272.0,0.35766327664348896,1.3116339470361023,0.2769643587476342,-0.9531991809963583,-0.724425234920349
01d1d005-725e-4b6a-9d5f-1d71bc0e03b8,"South Main Street, Naas, Co Kildare, Naas, Co. Kildare",2400.0,month,2400.0,2.0,2.0,Apartment,Kildare,146.2,55861.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,-0.8601049529957009,0.20897404752735166
5b5306a6-60f2-4663-bc79-acdfcc0fb6aa,"Apartment 12 , Woodleigh, Regents Hall, Ashbourne, Ashbourne, Co. Meath",2400.0,month,2400.0,3.0,2.0,Apartment,Meath,94.3,53018.0,0.35766327664348896,0.485161241437069,0.2769643587476342,-0.9289310275431956,-0.19376599800289773
754c67a7-114f-4216-b84d-0438abe05ad4,"Cedar Park, Leixlip, Co. Kildare",2400.0,month,2400.0,3.0,1.0,House,Kildare,146.2,55861.0,0.35766327664348896,0.485161241437069,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
74188961-3ef9-4b7f-96ef-0e7dc6a9dd68,"The Square, Cahir, Cahir, Co. Tipperary",2400.0,month,2400.0,4.0,3.0,House,Tipperary,39.0,44678.0,0.35766327664348896,1.3116339470361023,1.3604656315367458,-1.0022659393442832,-1.3752123503498128
27ae21f4-4388-4304-8e0e-fbcb93f7aedf,"1 Poles, Cavan, Lavey, Co. Cavan",2400.0,month,2400.0,5.0,4.0,House,Cavan,42.3,43183.0,0.35766327664348896,2.1381066526351353,2.4439669043258574,-0.9978897149510899,-1.5869944003208727
435070cd-d105-4eec-9e48-c917a1b49c93,"Apartment 30 , Portland Lock, North Circular Road, Dublin 1",2400.0,month,2400.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
3a063498-30d9-432b-81b1-1462191cefe9,"1 An Radharc, Maryborough Ridge, Douglas, Co. Cork",2400.0,month,2400.0,2.0,2.0,Apartment,Cork,77.5,52284.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
17cd8f4e-62fb-4188-b11b-1f5486ceaeca,"Mahon Terrace, Rope Walk, Blackrock, Co. Cork",2400.0,month,2400.0,3.0,1.0,House,Cork,77.5,52284.0,0.35766327664348896,0.485161241437069,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
9866b3a9-419e-4f69-b24a-77db675117b0,"Ballymakenny View, Ballymakenny Road, Ballymakenny, Co. Louth",2400.0,month,2400.0,3.0,3.0,House,Louth,169.1,45905.0,0.35766327664348896,0.485161241437069,1.3604656315367458,-0.8297366079641474,-1.2013952431160402
8748c051-5d59-4065-abd9-90411b0409fa,"Beacon South Quarter, Sandyford, Dublin 18",2400.0,month,2400.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
6175a0d5-104b-4cf2-aa7f-8aaef5011328,"27 Gleann Órga, Barrettshill, Ballinhassig, Co. Cork",2400.0,month,2400.0,3.0,4.0,House,Cork,77.5,52284.0,0.35766327664348896,0.485161241437069,2.4439669043258574,-0.9512099880903614,-0.2977446098281538
73977e62-ebd0-4721-9876-0c04ee51584b,"The Drive, Harbour Heights, Passage West, Cork, Passage West, Co. Cork",2400.0,month,2400.0,3.0,2.0,Apartment,Cork,77.5,52284.0,0.35766327664348896,0.485161241437069,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
e74a2fbe-6470-4655-871c-73f1eb3a1fe6,"Loreto Avenue,Rathfarnham,Dublin 14, Dublin 14",2400.0,month,2400.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.35766327664348896,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
508eaf69-7e70-46b3-975a-c4c5213e4085,"KILEELY MORE, Kilcolgan, Co. Galway",2400.0,month,2400.0,4.0,4.0,House,Galway,45.1,48765.0,0.35766327664348896,1.3116339470361023,2.4439669043258574,-0.9941765548598955,-0.7962469736061867
9713d6e2-71c1-482c-9b01-a7f03532eb9e,"Friars Walk, Cork City Centre, Turners Cross, Co. Cork",2400.0,month,2400.0,3.0,1.0,House,Cork,77.5,52284.0,0.35766327664348896,0.485161241437069,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
13938642-1d19-40bb-8710-dca0ab1e55eb,"Apartment 4 , Block H, Hanover Quarter, Asgard Roa, Hanover Quay, Dublin 2",2400.0,month,2400.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
3a513eb3-43d1-48b0-9cb3-914cf9ffaa81,"6 Maple Grove, Castleconnell, Co. Limerick",2400.0,month,2400.0,4.0,2.0,House,Limerick,76.0,49272.0,0.35766327664348896,1.3116339470361023,0.2769643587476342,-0.9531991809963583,-0.724425234920349
5bdece6c-3b75-45fd-8cd9-6b4934972e8b,"Cowper Village, Cowper Road, Dublin 6, Rathgar, Dublin 6",2400.0,month,2400.0,1.0,1.0,House,Dublin,1581.5,60804.0,0.35766327664348896,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
c04ae7c5-367d-4f28-968e-c9048ba04c4a,"Apartment 37, Millfield, Portmarnock, Co. Dublin",2400.0,month,2400.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
37f94114-9eb2-4386-889f-d53f483341b2,"48 Emmett, Bertram Court, D08 VX38, Dublin 8",2400.0,month,2400.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
b912c910-9cc1-42ac-b559-15ef9c8618f0,"17 Crescent Court, Saint Nessan's Road, Dooradoyle, Co. Limerick",2400.0,month,2400.0,2.0,2.0,Apartment,Limerick,76.0,49272.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,-0.9531991809963583,-0.724425234920349
8ffb5493-7e94-4f60-bf22-39989fe7221a,"Sundale Meadow, Tallaght, Dublin 24",2400.0,month,2400.0,3.0,2.0,House,Dublin,1581.5,60804.0,0.35766327664348896,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
574a3836-4881-4689-b1b4-02f171125e4f,"65 Castle Court, Killiney, Loughlinstown, Co. Dublin",2400.0,month,2400.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
069487e6-8a0d-41ab-ad9a-19f132a76759,"15 Stradbrook Close, Blackrock, Monkstown, Co. Dublin",2400.0,month,2400.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.35766327664348896,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
9bf2aa30-598a-48ff-bf9f-4e8389174c01,"Fortunes Lawn, Citywest, Citywest, Co. Dublin",2400.0,month,2400.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
1a68d560-8ae4-4d28-b41f-d01e3e771894,"Oaklands, Greystones, Greystones, Co. Wicklow",2400.0,month,2400.0,3.0,2.0,House,Wicklow,76.9,55361.0,0.35766327664348896,0.485161241437069,0.2769643587476342,-0.9520056652527602,0.13814393048017448
fc6eaa3a-0f6d-4f3b-b817-293c385adcca,"Ballsbridge Wood, Crampton Avenue, Sandymount, Dublin 4",2400.0,month,2400.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
79e6c158-2250-41c7-8f99-0355d0583983,"Apartment 22 , The Ash, Stepaside, Dublin 18",2400.0,month,2400.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
bbc5f425-f0b8-47f1-b8b5-39ece98e1f7c,"Apartment 1, 2 Herberton Street, Rialto, Dublin 8",2400.0,month,2400.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
d6e2d22f-18a7-47b3-b7b4-dc2351ee85b6,"128 Clanranald Road, Dublin 5, Donnycarney, Dublin 5",2400.0,month,2400.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.35766327664348896,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
f2a78d7e-23d7-4024-a588-4423683188a0,"Apartment 43, Phoenix, Riverpark Apartments, Islandbridge, Dublin 8",2400.0,month,2400.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
34800868-d472-4090-a26a-5c29636480c8,"Apartment 2, 1a , Grantham Street, Dublin 8, Portobello, Dublin 8",2400.0,month,2400.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
3ff3050d-a828-4117-b1a4-d6df209d4d77,"Apartment 22, Swan Hall, Belgard Square, Tallaght, Dublin 24",2400.0,month,2400.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
e6d2ed53-9a81-493b-89a4-b4e2df63df52,"3 Saint James's Terrace, Sandymount, Sandymount, Dublin 4",2400.0,month,2400.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
97ad91d2-0471-41c3-8a27-e37df27f12cb,"Gracepark Manor, Whitehall, Dublin 9",2400.0,month,2400.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.35766327664348896,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
